seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,L2_norm
87,44.940863,-93.167011,2025-02-28T01:01:47Z,0.591824,0.148822,-0.156469,0.6299890337307468
88,44.940879,-93.16699,2025-02-28T01:01:48Z,1.392572,0.37655,-0.390158,1.4944129090207965
89,44.940896,-93.167013,2025-02-28T01:01:49Z,1.37417,0.344592,-0.362658,1.4623979144979657
90,44.940932,-93.166991,2025-02-28T01:01:50Z,1.17244,0.299757,-0.338069,1.2564873502785452
91,44.940984,-93.166993,2025-02-28T01:01:51Z,1.149928,0.327152,-0.310609,1.2352492813877691
92,44.94105,-93.167011,2025-02-28T01:01:52Z,0.991715,0.270753,-0.200198,1.0473228095663725
93,44.941125,-93.167008,2025-02-28T01:01:53Z,0.770074,0.235219,-0.164723,0.8218732324184795
94,44.941207,-93.167007,2025-02-28T01:01:54Z,0.481848,0.132214,-0.104022,0.5103710546102708
95,44.941298,-93.167007,2025-02-28T01:01:55Z,-0.03768,-0.023592,0.038785,0.05899695830294982
96,44.941392,-93.167009,2025-02-28T01:01:56Z,-0.527395,-0.160595,0.091855,0.5589039104130512
97,44.941485,-93.16701,2025-02-28T01:01:57Z,-0.302246,-0.203179,0.195008,0.4131131450595587
98,44.941577,-93.167009,2025-02-28T01:01:58Z,-0.188357,0.003216,0.21253,0.28400299823241304
99,44.941672,-93.167009,2025-02-28T01:01:59Z,-0.182024,-0.170961,0.115602,0.27518034541187714
100,44.941769,-93.167008,2025-02-28T01:02:00Z,-0.136136,-0.10046,0.084038,0.18891163950376377
1,44.934469,-93.17719,2025-02-28T01:38:10Z,1.105468,0.25046,1.180219,1.636369945515072
2,44.93453,-93.177202,2025-02-28T01:38:11Z,0.723468,0.208088,-0.720825,1.042254884082104
3,44.934589,-93.177197,2025-02-28T01:38:12Z,0.553052,0.177265,-0.758619,0.9554015815823209
4,44.934659,-93.177207,2025-02-28T01:38:13Z,0.07651,-0.008739,-0.510879,0.5166502713267457
5,44.934745,-93.177206,2025-02-28T01:38:14Z,-0.370516,-0.070657,-0.284263,0.4723134246175944
6,44.934822,-93.177202,2025-02-28T01:38:15Z,-0.63071,-0.164919,-0.287017,0.7123005959214129
7,44.934905,-93.17721,2025-02-28T01:38:16Z,-0.606753,-0.201481,-0.134122,0.6532476614990673
8,44.934993,-93.177209,2025-02-28T01:38:17Z,-0.233399,-0.156528,-0.17998,0.3337198052034071
9,44.935086,-93.177211,2025-02-28T01:38:18Z,-0.18346,-0.044795,-0.203386,0.27754284105521443
10,44.935175,-93.177177,2025-02-28T01:38:19Z,-0.088777,0.134788,-0.234936,0.2850334800843578
11,44.935264,-93.177188,2025-02-28T01:38:20Z,0.075658,-0.264136,-0.22369,0.35430096748386114
12,44.935378,-93.177187,2025-02-28T01:38:21Z,-0.023719,0.088316,-0.34544,0.3573389153408848
13,44.93549,-93.177183,2025-02-28T01:38:22Z,0.003402,-0.003083,-0.183538,0.18359541371450433
14,44.935591,-93.177191,2025-02-28T01:38:23Z,-0.131516,-0.133751,-0.210204,0.28172949769770295
15,44.935708,-93.177192,2025-02-28T01:38:24Z,-0.134387,-0.037026,-0.201265,0.24482318246032178
16,44.935827,-93.177196,2025-02-28T01:38:25Z,-0.150104,-0.077828,-0.156577,0.23044471208730305
17,44.935948,-93.177185,2025-02-28T01:38:26Z,-0.167217,0.062859,-0.019989,0.17975633254770193
18,44.936055,-93.177172,2025-02-28T01:38:27Z,-0.18436,-0.15226,-0.077675,0.2514062903449315
19,44.936207,-93.177192,2025-02-28T01:38:28Z,-0.077191,-0.113638,-0.02757,0.14011477589819
20,44.936333,-93.177192,2025-02-28T01:38:29Z,-0.509157,-0.137399,0.026374,0.5280292830194174
21,44.936472,-93.177184,2025-02-28T01:38:30Z,-0.543213,-0.19461,0.115147,0.5883980345633387
22,44.936598,-93.177198,2025-02-28T01:38:31Z,-0.66125,-0.198764,0.154584,0.7075697161778477
23,44.93672,-93.1772,2025-02-28T01:38:32Z,-0.647336,-0.191222,0.071509,0.6787660033185222
24,44.936846,-93.177204,2025-02-28T01:38:33Z,-0.66273,-0.233468,0.21346,0.7343592659754489
25,44.936956,-93.177191,2025-02-28T01:38:34Z,-0.584935,-0.134625,0.100503,0.6085833532549177
26,44.937051,-93.177187,2025-02-28T01:38:35Z,-0.433328,-0.1576,0.069858,0.4663593633111701
27,44.937164,-93.177183,2025-02-28T01:38:36Z,-0.353087,-0.205083,0.012726,0.40852346020026803
28,44.937266,-93.177184,2025-02-28T01:38:37Z,-0.358668,-0.1127,0.120079,0.3946682030072856
29,44.937364,-93.177196,2025-02-28T01:38:38Z,-0.287795,-0.167775,0.004137,0.33315390950580187
30,44.937468,-93.177185,2025-02-28T01:38:39Z,-0.262567,-0.083465,0.101886,0.29374920035635843
31,44.937559,-93.177191,2025-02-28T01:38:40Z,-0.099953,-0.038242,0.049257,0.11781046142851662
32,44.937656,-93.177187,2025-02-28T01:38:41Z,-0.02722,-0.051608,0.073962,0.094205581087322
33,44.937767,-93.177201,2025-02-28T01:38:42Z,-0.220793,0.041172,-0.132931,0.26098914382402955
34,44.937862,-93.177203,2025-02-28T01:38:43Z,0.108601,-0.120172,0.067167,0.17534791893261809
35,44.937948,-93.177183,2025-02-28T01:38:44Z,0.412461,0.04531,-0.159698,0.44461277964651447
36,44.938043,-93.177199,2025-02-28T01:38:45Z,0.441932,0.108488,-0.160985,0.4826900755070483
37,44.938137,-93.177197,2025-02-28T01:38:46Z,0.05142,0.03991,0.004964,0.06527990346193842
38,44.938235,-93.177206,2025-02-28T01:38:47Z,-0.184719,-0.051051,0.135571,0.2347483963800392
39,44.938333,-93.177198,2025-02-28T01:38:48Z,0.146694,-0.03359,-0.085639,0.17315154072950087
40,44.938413,-93.177192,2025-02-28T01:38:49Z,0.371162,0.097818,-0.164924,0.41776730023303643
41,44.938516,-93.177183,2025-02-28T01:38:50Z,0.291313,0.091046,-0.05582,0.3102716720633709
42,44.938611,-93.17719,2025-02-28T01:38:51Z,-0.104663,-0.077769,0.052669,0.1406285337013794
43,44.938723,-93.17719,2025-02-28T01:38:52Z,-0.077015,-0.048172,-0.045371,0.10154003865471
44,44.938814,-93.177194,2025-02-28T01:38:53Z,0.468942,0.147559,-0.101819,0.5020431919725633
45,44.938909,-93.177191,2025-02-28T01:38:54Z,0.087059,0.061919,0.043511,0.11535353988066427
46,44.939014,-93.177191,2025-02-28T01:38:55Z,0.127181,-0.004443,-0.023909,0.12948508520675267
47,44.939113999999996,-93.17719,2025-02-28T01:38:56Z,0.40059,-0.056056,-0.072036,0.41085740656826425
48,44.939217,-93.177185,2025-02-28T01:38:57Z,0.20837,0.116144,-0.139747,0.276471896664019
49,44.939325,-93.177184,2025-02-28T01:38:58Z,0.230565,0.052372,-0.085417,0.2513943306799101
50,44.939431,-93.177187,2025-02-28T01:38:59Z,0.03794,-0.036811,-0.022582,0.057484259106297966
51,44.939542,-93.177187,2025-02-28T01:39:00Z,-0.068632,-0.027273,0.026572,0.07848719091036448
52,44.93965,-93.177185,2025-02-28T01:39:01Z,-0.087314,-0.043596,-6.18e-4,0.09759471161902165
53,44.939754,-93.177187,2025-02-28T01:39:02Z,-0.02752,-0.028151,-0.004589,0.03963443101647859
54,44.939862,-93.177186,2025-02-28T01:39:03Z,0.123503,0.011582,-0.02757,0.12707178535379127
55,44.939969,-93.177187,2025-02-28T01:39:04Z,0.179334,0.036853,0.017813,0.18394599787437615
56,44.940074,-93.177186,2025-02-28T01:39:05Z,-0.185107,0.172263,0.088933,0.2680451848233801
57,44.940188,-93.177192,2025-02-28T01:39:06Z,0.252192,-0.223752,0.080567,0.34663641449940025
58,44.940293,-93.177185,2025-02-28T01:39:07Z,0.044288,-0.031516,-0.25334,0.2591058486410525
59,44.940403,-93.177182,2025-02-28T01:39:08Z,0.017912,-0.08381,0.018897,0.08776133803104873
60,44.940513,-93.177196,2025-02-28T01:39:09Z,-0.151326,0.00146,0.064484,0.16449886361917518
61,44.940618,-93.177194,2025-02-28T01:39:10Z,-0.401117,-0.079631,0.257558,0.48329294140717594
62,44.94073,-93.177192,2025-02-28T01:39:11Z,-0.373393,-0.167117,0.21208,0.46079100527028516
63,44.940821,-93.177189,2025-02-28T01:39:12Z,-0.183135,-0.013133,0.154474,0.23994399469459535
64,44.940912,-93.177189,2025-02-28T01:39:13Z,-0.047901,-0.132043,0.002786,0.14049064540388445
65,44.94101,-93.177189,2025-02-28T01:39:14Z,-0.295555,-0.122339,0.084632,0.3308808915153609
66,44.941107,-93.177191,2025-02-28T01:39:15Z,-0.85061,-0.334751,0.343742,0.976603382476735
67,44.941188,-93.177191,2025-02-28T01:39:16Z,-0.993958,-0.254471,0.460305,1.1245393228473604
2,44.941467,-93.177394,2025-02-28T00:56:50Z,1.054887,0.310387,0.171562,1.1129061920853887
3,44.941439,-93.17731,2025-02-28T00:56:51Z,1.695212,0.492558,-0.094305,1.7678378153362937
4,44.941408,-93.177282,2025-02-28T00:56:52Z,1.385345,0.366761,0.014052,1.4331405579530572
5,44.941367,-93.17727,2025-02-28T00:56:53Z,1.120675,0.2802,0.155423,1.1655817451187198
6,44.941315,-93.177256,2025-02-28T00:56:54Z,0.903581,0.238661,0.310497,0.984797483491403
7,44.941251,-93.177243,2025-02-28T00:56:55Z,0.478535,0.239868,0.294767,0.6110809994902476
8,44.94118,-93.177245,2025-02-28T00:56:56Z,0.414784,0.082721,0.204632,0.4698540049004584
9,44.941102,-93.177243,2025-02-28T00:56:57Z,0.213014,0.079457,0.386887,0.4487426097597597
10,44.941015,-93.177244,2025-02-28T00:56:58Z,0.088116,0.005409,0.334806,0.3462495406105256
11,44.940925,-93.177245,2025-02-28T00:56:59Z,0.107865,0.002378,0.233096,0.25685454702029314
12,44.940839,-93.177246,2025-02-28T00:57:00Z,-0.250069,-0.06222,0.304108,0.39860696033185367
13,44.940746,-93.177242,2025-02-28T00:57:01Z,-0.439693,-0.118553,0.307519,0.5495022142075499
14,44.940649,-93.17724,2025-02-28T00:57:02Z,-0.292736,-0.100263,0.268463,0.4096576829915436
15,44.940557,-93.177243,2025-02-28T00:57:03Z,-0.140826,0.003735,0.274228,0.30829678636826563
16,44.940464,-93.177249,2025-02-28T00:57:04Z,-0.13267,-0.034161,0.170073,0.21838756409191434
17,44.940365,-93.17725,2025-02-28T00:57:05Z,-0.408031,-0.159658,0.273637,0.5165822119411391
18,44.94026,-93.177258,2025-02-28T00:57:06Z,-0.287595,0.028654,0.18809,0.34483297963071924
19,44.940156,-93.177254,2025-02-28T00:57:07Z,0.167928,-0.491146,0.099231,0.528460970991236
20,44.940055,-93.177257,2025-02-28T00:57:08Z,-0.140448,0.491413,0.111983,0.5232136939740779
21,44.939951,-93.17726,2025-02-28T00:57:09Z,0.027211,-0.298354,0.233702,0.3799633832897586
22,44.939839,-93.177261,2025-02-28T00:57:10Z,-0.061555,0.013928,0.142201,0.15557677079178625
23,44.939733,-93.177257,2025-02-28T00:57:11Z,-0.206072,-0.002219,0.092309,0.22581307452404079
24,44.939619,-93.177251,2025-02-28T00:57:12Z,-0.235401,-0.029804,0.26772,0.3577372046866247
25,44.939503,-93.17725,2025-02-28T00:57:13Z,-0.224525,-0.120321,0.244298,0.35294494113104946
26,44.939392,-93.177246,2025-02-28T00:57:14Z,-0.213495,-0.103561,0.12114,0.2664205235074805
27,44.939284,-93.177249,2025-02-28T00:57:15Z,-0.41463,-0.144199,0.112551,0.45318772721908523
28,44.939171,-93.177251,2025-02-28T00:57:16Z,-0.456663,-0.141491,0.073295,0.4836661613913051
29,44.939061,-93.17725,2025-02-28T00:57:17Z,-0.105305,-0.189531,0.004905,0.21687600607489987
30,44.938957,-93.177248,2025-02-28T00:57:18Z,-0.188312,0.091974,-0.041533,0.21364834684359252
31,44.938854,-93.177243,2025-02-28T00:57:19Z,0.044632,-0.017054,-0.066189,0.08163233465361627
32,44.938746,-93.177232,2025-02-28T00:57:20Z,-0.252431,-0.111777,-0.018386,0.27668312649310584
33,44.938626,-93.177229,2025-02-28T00:57:21Z,-0.273031,-0.115564,0.286291,0.41214500086498684
34,44.938504,-93.177207,2025-02-28T00:57:22Z,-0.021344,0.003344,0.547715,0.5481409215676202
35,44.938397,-93.177231,2025-02-28T00:57:23Z,0.169976,-0.034141,0.719311,0.7399092938854059
36,44.938291,-93.17723,2025-02-28T00:57:24Z,0.167358,0.01064,0.232137,0.2863730024513484
37,44.938186,-93.177208,2025-02-28T00:57:25Z,0.021949,-0.009807,-0.283467,0.28448457943972993
38,44.938079,-93.177228,2025-02-28T00:57:26Z,-0.075838,0.068155,-0.334135,0.34934610988817383
39,44.937971,-93.177237,2025-02-28T00:57:27Z,0.017605,-0.095242,-0.05413,0.11095508771119962
40,44.937863,-93.177237,2025-02-28T00:57:28Z,0.125016,-0.181455,-0.155023,0.26941983559121996
41,44.937746,-93.177234,2025-02-28T00:57:29Z,-0.013463,0.244104,-0.07207,0.2548766369932717
42,44.937636,-93.177233,2025-02-28T00:57:30Z,-0.004117,-0.108468,-0.00122,0.10855295994582552
43,44.937526,-93.177231,2025-02-28T00:57:31Z,0.107231,0.031402,0.01563,0.11282229329791166
44,44.937412,-93.177235,2025-02-28T00:57:32Z,0.273408,-0.030887,-0.145472,0.31123631538912677
45,44.937299,-93.177227,2025-02-28T00:57:33Z,0.327495,0.082194,-0.072563,0.34536099610407656
46,44.937187,-93.177221,2025-02-28T00:57:34Z,0.051946,0.082786,-0.010353,0.0982806864088769
47,44.937061,-93.177234,2025-02-28T00:57:35Z,0.214489,-0.246255,0.026911,0.3276755377915782
48,44.936941,-93.177233,2025-02-28T00:57:36Z,0.047636,0.164181,-0.087591,0.19208532619125282
49,44.936816,-93.177227,2025-02-28T00:57:37Z,0.056574,0.006917,0.034992,0.06687976098192935
50,44.936691,-93.177228,2025-02-28T00:57:38Z,0.09222,0.055702,0.065533,0.12610240002870682
51,44.936571,-93.177225,2025-02-28T00:57:39Z,-0.021,-0.010075,-0.00514,0.023852153466720778
52,44.936452,-93.177231,2025-02-28T00:57:40Z,-0.161287,-0.218636,0.131292,0.3017495420526765
53,44.936324,-93.177227,2025-02-28T00:57:41Z,-0.268161,0.012239,-0.054696,0.27395577646401253
54,44.936203,-93.177227,2025-02-28T00:57:42Z,-0.046548,-0.074379,0.127016,0.15437621643569321
55,44.936085,-93.177225,2025-02-28T00:57:43Z,0.068275,-0.025691,0.060789,0.09495686192687709
56,44.935959,-93.17723,2025-02-28T00:57:44Z,-0.056816,0.032018,-0.046492,0.08009192371269402
57,44.935837,-93.177234,2025-02-28T00:57:45Z,-0.014812,-0.057116,0.001877,0.059035209231440865
58,44.935718,-93.177234,2025-02-28T00:57:46Z,0.022088,-0.008505,0.03051,0.03861443860785756
59,44.935595,-93.177235,2025-02-28T00:57:47Z,-0.249962,-0.134689,0.106072,0.30310624762449223
60,44.935472,-93.177238,2025-02-28T00:57:48Z,-0.296733,-0.085006,0.098547,0.3240185249858409
61,44.935352,-93.177241,2025-02-28T00:57:49Z,-0.329689,-0.032987,0.08664,0.3424755005690188
62,44.93526,-93.177249,2025-02-28T00:57:50Z,-0.157982,-0.272058,0.070203,0.3223388417442118
63,44.935133,-93.177236,2025-02-28T00:57:51Z,-0.208973,-0.002121,-0.098882,0.23119659014353994
64,44.935018,-93.177234,2025-02-28T00:57:52Z,-0.486613,-0.15482,-0.111181,0.5226113842330647
65,44.934912,-93.177233,2025-02-28T00:57:53Z,-0.843486,-0.224634,0.069639,0.8756589841216728
66,44.934809,-93.177228,2025-02-28T00:57:54Z,-0.803433,-0.27082,0.311368,0.9032154168928915
67,44.934717,-93.177217,2025-02-28T00:57:55Z,-0.970153,-0.344577,0.398949,1.1041242941530633
68,44.934638,-93.177208,2025-02-28T00:57:56Z,-1.063919,-0.291297,0.445873,1.1897816240382098
69,44.93457,-93.177196,2025-02-28T00:57:57Z,-0.943545,-0.286198,0.366437,1.051885230050313
70,44.934507,-93.177208,2025-02-28T00:57:58Z,-0.569122,-0.154469,0.235128,0.6348588025923559
71,44.934467,-93.177203,2025-02-28T00:57:59Z,-0.519409,-0.169928,0.155338,0.5681471012941982
1,44.934275,-93.167286,2025-02-28T01:36:59Z,0.640042,0.19736,0.527078,0.8523003868636926
2,44.93428,-93.167363,2025-02-28T01:37:00Z,0.978956,0.318835,-0.63936,1.2119372165095847
3,44.934282,-93.167462,2025-02-28T01:37:01Z,0.702892,0.261591,-0.929392,1.194259814533253
4,44.934284,-93.167576,2025-02-28T01:37:02Z,0.515829,0.160267,-0.85892,1.0146470494364037
5,44.934286,-93.167706,2025-02-28T01:37:03Z,0.330827,0.116882,-0.973716,1.0350027799523054
6,44.934287,-93.167846,2025-02-28T01:37:04Z,0.098179,0.044583,-0.6877,0.6961020398835216
7,44.934291,-93.167995,2025-02-28T01:37:05Z,0.0223,0.067845,-0.776838,0.7801137816171434
8,44.934291,-93.168161,2025-02-28T01:37:06Z,-0.173304,-0.157826,-0.604168,0.6480449790840139
9,44.934294,-93.168333,2025-02-28T01:37:07Z,-0.3255,0.020602,-0.49111900000000003,0.5895528513755149
10,44.934296,-93.168507,2025-02-28T01:37:08Z,-0.404241,-0.159078,-0.392594,0.5855310794492466
11,44.9343,-93.168687,2025-02-28T01:37:09Z,-0.84865,-0.158119,-0.195717,0.8851630272158909
12,44.9343,-93.168868,2025-02-28T01:37:10Z,-0.861365,-0.25221,-0.102755,0.9033925710066473
13,44.934305,-93.169044,2025-02-28T01:37:11Z,-0.802356,-0.231255,-0.194837,0.8574470726114819
14,44.934305,-93.169215,2025-02-28T01:37:12Z,-0.592489,-0.190888,-0.228914,0.6632368076795799
15,44.934304,-93.169389,2025-02-28T01:37:13Z,-0.391805,-0.206945,-0.086741,0.45151012406257296
16,44.934304,-93.169562,2025-02-28T01:37:14Z,-0.438861,-5.08e-4,-0.16248,0.4679732746482432
17,44.934307,-93.169736,2025-02-28T01:37:15Z,-0.26056,-0.281232,-0.237323,0.45089373221747053
18,44.934307,-93.169913,2025-02-28T01:37:16Z,-0.240483,-0.085561,-0.236216,0.3477797530995731
19,44.934307,-93.170091,2025-02-28T01:37:17Z,-0.337199,-0.171275,-0.086743,0.38802401894083827
20,44.93431,-93.170271,2025-02-28T01:37:18Z,-0.509345,-0.128625,-0.021087,0.5257579112281622
21,44.934308,-93.170449,2025-02-28T01:37:19Z,-0.227368,-0.120063,-0.114112,0.28130566993397055
22,44.934311,-93.170622,2025-02-28T01:37:20Z,-0.281203,-0.086483,-0.086562,0.30667151211353166
23,44.93431,-93.170802,2025-02-28T01:37:21Z,-0.143328,-0.082033,-0.12646,0.20800110642253805
24,44.934305,-93.170982,2025-02-28T01:37:22Z,-0.373197,-0.067573,-0.103634,0.39316932369400337
25,44.93431,-93.17116,2025-02-28T01:37:23Z,-0.189894,-0.317025,0.110837,0.38581008596199245
26,44.93431,-93.171336,2025-02-28T01:37:24Z,-0.22877,-0.016958,-0.222504,0.31957990656485274
27,44.934308,-93.171515,2025-02-28T01:37:25Z,-0.143347,-0.06525,-0.060574,0.16874576849509443
28,44.934306,-93.171697,2025-02-28T01:37:26Z,-0.169427,-0.058022,0.061179,0.18924833117890366
29,44.934306,-93.171869,2025-02-28T01:37:27Z,-0.187046,0.087807,-0.061002,0.21544725426191905
30,44.934308,-93.172045,2025-02-28T01:37:28Z,-0.066236,-0.1872,0.068606,0.21009005433860975
31,44.934306,-93.172223,2025-02-28T01:37:29Z,-0.111576,0.029353,-0.061544,0.13076110400650492
32,44.934311,-93.172398,2025-02-28T01:37:30Z,-0.02197,-0.13146,0.038842,0.138827639409449
33,44.934309,-93.172567,2025-02-28T01:37:31Z,-0.176523,-0.093137,0.029901,0.2018141226450716
34,44.934312,-93.172747,2025-02-28T01:37:32Z,-0.04743,0.065124,0.07284,0.10861126035545302
35,44.934307,-93.172922,2025-02-28T01:37:33Z,-0.05799,-0.058211,-0.104793,0.13316506099574318
36,44.934314,-93.173096,2025-02-28T01:37:34Z,-0.00451,0.025451,-0.117065,0.11988455999835843
37,44.934314,-93.173268,2025-02-28T01:37:35Z,-0.186002,0.090931,-0.169051,0.2672890408640055
38,44.934312,-93.173446,2025-02-28T01:37:36Z,-0.053605,-0.212437,0.090576,0.2370801273198578
39,44.934308,-93.173617,2025-02-28T01:37:37Z,-0.118224,-0.028329,0.001971,0.12158672319788867
40,44.934324,-93.173764,2025-02-28T01:37:38Z,-0.090266,-0.054201,-0.044065,0.11413773864064418
41,44.934312,-93.173958,2025-02-28T01:37:39Z,-0.138177,-0.043569,0.021836,0.14651945941068714
42,44.93431,-93.174119,2025-02-28T01:37:40Z,-0.083228,-0.025629,0.131348,0.15759455171102837
43,44.934311,-93.174283,2025-02-28T01:37:41Z,0.035683,0.043017,-0.022255,0.06015832280740546
44,44.93431,-93.174448,2025-02-28T01:37:42Z,-0.023513,-0.007747,-0.048757,0.05468201008558482
45,44.934312,-93.174609,2025-02-28T01:37:43Z,0.056992,-0.056664,0.002184,0.08039693287682062
46,44.934312,-93.174775,2025-02-28T01:37:44Z,0.129913,-0.123674,0.086736,0.19923799723195373
47,44.934311,-93.174939,2025-02-28T01:37:45Z,-0.041539,0.110367,-0.082026,0.1436475822490584
48,44.93431,-93.175101,2025-02-28T01:37:46Z,0.062698,0.090815,0.094467,0.14526671166512994
49,44.934314,-93.175262,2025-02-28T01:37:47Z,-0.057201,-0.195673,-0.012414,0.2042400174451618
50,44.934314,-93.175424,2025-02-28T01:37:48Z,-0.034027,-0.008761,0.047457,0.05904878236678551
51,44.93431,-93.175581,2025-02-28T01:37:49Z,-0.091305,-0.009474,0.036815,0.0989024970665554
52,44.934308,-93.175732,2025-02-28T01:37:50Z,-0.067517,-0.079395,-0.021587,0.10643359377095184
53,44.934312,-93.175887,2025-02-28T01:37:51Z,-0.097322,-0.041543,-0.083607,0.13486112479880924
54,44.934308,-93.176043,2025-02-28T01:37:52Z,-0.022862,0.037863,0.042303,0.061203117747382775
55,44.934311,-93.176193,2025-02-28T01:37:53Z,-0.284435,-0.169704,0.145366,0.3617098157321694
56,44.934312,-93.176338,2025-02-28T01:37:54Z,-0.50132,-0.142638,0.180205,0.5514899667890614
57,44.934311,-93.176473,2025-02-28T01:37:55Z,-0.52964,-0.178724,0.220136,0.6007667236723419
58,44.934309,-93.176597,2025-02-28T01:37:56Z,-0.077454,-0.049997,0.078045,0.12078842721883583
59,44.934314,-93.176714,2025-02-28T01:37:57Z,-0.420151,-0.163235,0.368486,0.58219795621592485
60,44.934321,-93.176826,2025-02-28T01:37:58Z,-0.840222,-0.250771,0.336886,0.939335552782391
61,44.934326,-93.176923,2025-02-28T01:37:59Z,-0.975536,-0.313925,0.311691,1.071153897627227
1,44.93428,-93.177144,2025-02-28T00:58:10Z,0.4201,0.104031,-1.670309,1.7254676509404632
2,44.934277,-93.176979,2025-02-28T00:58:11Z,0.977403,0.271028,0.30913,1.0603462444376366
3,44.934277,-93.17688,2025-02-28T00:58:12Z,0.923332,0.285294,0.144487,0.9771443812605178
4,44.934276,-93.176765,2025-02-28T00:58:13Z,0.344499,0.127333,0.372744,0.5232889674223985
5,44.934276,-93.17665,2025-02-28T00:58:14Z,0.19052,-0.002707,0.393755,0.4374336501390811
6,44.934275,-93.176532,2025-02-28T00:58:15Z,0.13307,0.099775,0.460696,0.4897994282775348
7,44.934275,-93.176396,2025-02-28T00:58:16Z,0.002157,0.004619,0.378229,0.37826335303727215
8,44.934274,-93.176257,2025-02-28T00:58:17Z,0.019522,-0.009274,0.412272,0.4128381251095882
9,44.934273,-93.17611,2025-02-28T00:58:18Z,-0.016477,-0.056,0.324511,0.32971939683615825
10,44.934273,-93.175965,2025-02-28T00:58:19Z,-0.323676,-0.058179,0.296711,0.4429315596545363
11,44.934273,-93.175824,2025-02-28T00:58:20Z,-0.421852,-0.119631,0.311796,0.5380403625017365
12,44.934272,-93.175665,2025-02-28T00:58:21Z,-0.341565,-0.107859,0.416212,0.5491198794889873
13,44.934272,-93.175509,2025-02-28T00:58:22Z,-0.240719,-0.102326,0.50262,0.5666066639539284
14,44.934271,-93.175356,2025-02-28T00:58:23Z,-0.27919,-0.082124,0.252307,0.38516260166973637
15,44.934271,-93.175203,2025-02-28T00:58:24Z,-0.229625,-0.120648,0.138236,0.29392647418189466
16,44.934271,-93.175046,2025-02-28T00:58:25Z,-0.277968,0.008113,0.203914,0.34483756928298864
17,44.93427,-93.174886,2025-02-28T00:58:26Z,-0.086886,-0.173988,0.262598,0.32677011911127984
18,44.93427,-93.174713,2025-02-28T00:58:27Z,-0.13438,-0.124116,0.335798,0.3823912429175124
19,44.934269,-93.174552,2025-02-28T00:58:28Z,-0.161889,0.055474,0.243137,0.2973230797735016
20,44.934269,-93.174386,2025-02-28T00:58:29Z,-0.154573,-0.005559,0.274412,0.3150010484966677
21,44.934268,-93.17422,2025-02-28T00:58:30Z,-0.213762,-0.087261,0.174595,0.28946863178935295
22,44.934268,-93.174048,2025-02-28T00:58:31Z,-0.352154,-0.086293,0.194807,0.4115928677880607
23,44.934267,-93.173883,2025-02-28T00:58:32Z,-0.350916,-0.160348,0.220246,0.4442542297784006
24,44.934278,-93.1737,2025-02-28T00:58:33Z,-0.336016,-0.003509,0.215773,0.399345781079505
25,44.934266,-93.173561,2025-02-28T00:58:34Z,-0.289386,-0.226579,0.218565,0.4276130955221086
26,44.934266,-93.173399,2025-02-28T00:58:35Z,-0.16793,-0.296168,0.081739,0.3501388770830797
27,44.934279,-93.173246,2025-02-28T00:58:36Z,-0.293278,0.162418,-0.015517,0.33560746311278594
28,44.934265,-93.173091,2025-02-28T00:58:37Z,-0.09329,-0.015749,0.129031,0.16000016894366081
29,44.934264,-93.172933,2025-02-28T00:58:38Z,-0.115039,-0.020818,0.207078,0.23779961885797882
30,44.934263,-93.172789,2025-02-28T00:58:39Z,-0.047501,-0.098418,0.167456,0.1999598951314988
31,44.934263,-93.17263,2025-02-28T00:58:40Z,-0.092045,0.015956,0.084497,0.12596276818965196
32,44.934262,-93.172477,2025-02-28T00:58:41Z,-0.130964,-0.006963,0.008073,0.13139720694900636
33,44.934272,-93.172326,2025-02-28T00:58:42Z,-0.005847,-0.029568,0.011878,0.0323966189130903
34,44.934273,-93.172176,2025-02-28T00:58:43Z,0.222154,-0.031315,0.066211,0.23391649249678825
35,44.934262,-93.172021,2025-02-28T00:58:44Z,0.111519,0.056871,-0.031269,0.12902925390391126
36,44.934267,-93.171863,2025-02-28T00:58:45Z,0.220418,0.032392,0.023624,0.224034438790111
37,44.93427,-93.171706,2025-02-28T00:58:46Z,0.150066,0.073699,0.064146,0.17906997591165305
38,44.934271,-93.171541,2025-02-28T00:58:47Z,0.151981,-0.075197,0.021463,0.17091949432115694
39,44.934261,-93.171381,2025-02-28T00:58:48Z,-0.154842,-0.032218,0.140961,0.21185855661030073
40,44.934262,-93.171227,2025-02-28T00:58:49Z,-0.016136,-0.083007,0.011216,0.08530141382767345
41,44.934264,-93.171064,2025-02-28T00:58:50Z,-0.037979,0.064749,0.004797,0.07521867222305909
42,44.934264,-93.170909,2025-02-28T00:58:51Z,0.056638,-0.076349,0.096563,0.13550441252593953
43,44.93426,-93.170753,2025-02-28T00:58:52Z,-0.011801,-0.078376,-6.43e-4,0.0792620617067207
44,44.934265,-93.170594,2025-02-28T00:58:53Z,0.024002,0.01671,-0.00716,0.03010956167067199
45,44.934262,-93.170435,2025-02-28T00:58:54Z,0.002749,0.003541,-0.012699,0.013467007202790083
46,44.934262,-93.170272,2025-02-28T00:58:55Z,0.057282,-0.027659,-0.017344,0.06593225417805765
47,44.934262,-93.17011,2025-02-28T00:58:56Z,0.070176,-0.014988,-0.009837,0.07242981215632138
