ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,L2_norm
214,47,44.940033,-93.167115,2025-02-28T01:36:09Z,1.091579,Snelling Avenue South R,0.247008,-0.41027,1.1920063499012914
215,48,44.939962,-93.167121,2025-02-28T01:36:10Z,0.705568,Snelling Avenue South R,0.320074,-0.159869,0.7910952314740621
216,49,44.93987,-93.167119,2025-02-28T01:36:11Z,0.445067,Snelling Avenue South R,0.128368,-0.180198,0.49702544916432595
217,50,44.93977,-93.167118,2025-02-28T01:36:12Z,0.21081,Snelling Avenue South R,0.064855,-0.064226,0.2297215840991003
218,51,44.939665,-93.167119,2025-02-28T01:36:13Z,0.10894,Snelling Avenue South R,0.026161,-0.054238,0.1244752271136711
219,52,44.939556,-93.167122,2025-02-28T01:36:14Z,0.059699,Snelling Avenue South R,0.033015,-0.041089,0.07963834972549344
220,53,44.939436,-93.167122,2025-02-28T01:36:15Z,-0.073468,Snelling Avenue South R,-0.014891,0.012517,0.07599976443384546
221,54,44.939311,-93.167121,2025-02-28T01:36:16Z,-0.293075,Snelling Avenue South R,-0.10979,0.06314,0.31927019799066747
222,55,44.93918,-93.16712,2025-02-28T01:36:17Z,-0.613644,Snelling Avenue South R,-0.192662,0.191663,0.6711276410259079
223,56,44.939054,-93.167118,2025-02-28T01:36:18Z,-0.497239,Snelling Avenue South R,-0.133288,0.266923,0.5798794719543019
224,57,44.938932,-93.167121,2025-02-28T01:36:19Z,-0.414801,Snelling Avenue South R,-0.10524,0.180388,0.46440839542906626
225,58,44.938813,-93.167111,2025-02-28T01:36:20Z,-0.255836,Snelling Avenue South R,-0.150562,0.016511,0.29731059157218065
226,59,44.938675,-93.167124,2025-02-28T01:36:21Z,-0.305791,Snelling Avenue South R,-0.093537,0.09402,0.33331226567589733
227,60,44.938548,-93.167123,2025-02-28T01:36:22Z,-0.208868,Snelling Avenue South R,-0.070483,0.068694,0.230895128465284
228,61,44.938418,-93.167122,2025-02-28T01:36:23Z,-0.161818,Snelling Avenue South R,-0.029515,0.060264,0.17517976494161647
229,62,44.938284,-93.16712,2025-02-28T01:36:24Z,-0.218007,Snelling Avenue South R,-0.089103,0.043759,0.23954383051750677
230,63,44.938149,-93.167119,2025-02-28T01:36:25Z,-0.305013,Snelling Avenue South R,-0.132636,0.054161,0.33698464740400264
231,64,44.938014,-93.167121,2025-02-28T01:36:26Z,-0.273562,Snelling Avenue South R,-0.270271,0.131974,0.40657068015414
232,65,44.937879,-93.167123,2025-02-28T01:36:27Z,-0.134074,Snelling Avenue South R,-0.372022,0.098796,0.4075988905480485
233,66,44.937745,-93.167126,2025-02-28T01:36:28Z,-0.159989,Snelling Avenue South R,-0.107455,0.09732,0.21590331064159252
234,67,44.937608,-93.16713,2025-02-28T01:36:29Z,-0.137567,Snelling Avenue South R,0.078287,0.085598,0.17994596817378267
235,68,44.93747,-93.167132,2025-02-28T01:36:30Z,-0.149206,Snelling Avenue South R,-0.087442,0.083954,0.19224153535591626
236,69,44.93733,-93.167133,2025-02-28T01:36:31Z,-0.188228,Snelling Avenue South R,0.042801,-0.007722,0.19318730514451513
237,70,44.937189,-93.167136,2025-02-28T01:36:32Z,-0.156024,Snelling Avenue South R,-0.119772,-0.059359,0.2054563492350626
238,71,44.937049,-93.167135,2025-02-28T01:36:33Z,-0.183103,Snelling Avenue South R,-0.097138,-0.003036,0.20729620582393687
239,72,44.936909,-93.167137,2025-02-28T01:36:34Z,-0.043964,Snelling Avenue South R,-0.116802,0.073978,0.14508027082963418
240,73,44.936767,-93.167136,2025-02-28T01:36:35Z,-0.175521,Snelling Avenue South R,0.077182,0.056064,0.19976950383129052
241,74,44.936626,-93.167138,2025-02-28T01:36:36Z,-0.159057,Snelling Avenue South R,-0.07693,0.035015,0.18012052735321424
242,75,44.936481,-93.167134,2025-02-28T01:36:37Z,-0.390691,Snelling Avenue South R,-0.146124,0.225574,0.4742101963612761
243,76,44.936342,-93.167135,2025-02-28T01:36:38Z,-0.448065,Snelling Avenue South R,-0.17135,0.182083,0.5131055306796058
244,77,44.936208,-93.167137,2025-02-28T01:36:39Z,-0.336919,Snelling Avenue South R,-0.127152,0.136883,0.38525186482871177
245,78,44.936074,-93.167138,2025-02-28T01:36:40Z,-0.245357,Snelling Avenue South R,-0.246274,0.080798,0.3569023078224628
246,79,44.935946,-93.167138,2025-02-28T01:36:41Z,-0.030208,Snelling Avenue South R,0.03844,0.109897,0.12028095224514976
247,80,44.935816,-93.16714,2025-02-28T01:36:42Z,-0.003656,Snelling Avenue South R,0.065732,-0.060025,0.08909019466248796
248,81,44.935685,-93.16714,2025-02-28T01:36:43Z,-0.021768,Snelling Avenue South R,-0.038453,-0.017325,0.0474619285111762
249,82,44.935593,-93.167154,2025-02-28T01:36:44Z,-0.159148,Snelling Avenue South R,-0.067592,0.078331,0.18982231146258863
250,83,44.935508,-93.167135,2025-02-28T01:36:45Z,-0.128959,Snelling Avenue South R,-0.091164,0.13746,0.2093717989056788
251,84,44.935313,-93.167135,2025-02-28T01:36:46Z,-0.459948,Snelling Avenue South R,-0.134033,0.06854,0.48395737352890905
252,85,44.935186,-93.167155,2025-02-28T01:36:47Z,-0.285499,Snelling Avenue South R,-0.110782,0.038983,0.3087102279063653
253,86,44.935073,-93.167148,2025-02-28T01:36:48Z,-0.107093,Snelling Avenue South R,-0.088292,0.056113,0.1497099084296026
254,87,44.93496,-93.167155,2025-02-28T01:36:49Z,-0.407578,Snelling Avenue South R,-0.097303,0.055541,0.4226967028189361
255,88,44.934843,-93.167151,2025-02-28T01:36:50Z,-0.871481,Snelling Avenue South R,-0.334923,0.199009,0.9545978898840076
256,89,44.934737,-93.167144,2025-02-28T01:36:51Z,-0.821951,Snelling Avenue South R,-0.203638,0.391497,0.9329211019448537
257,90,44.934644,-93.167145,2025-02-28T01:36:52Z,-0.654381,Snelling Avenue South R,-0.237446,0.178134,0.7185588479957643
258,91,44.93456,-93.167145,2025-02-28T01:36:53Z,-0.644986,Snelling Avenue South R,-0.16693,0.15305,0.6835911552938642
259,1,44.941449,-93.16703,2025-02-28T01:11:34Z,0.203091,Snelling Avenue South L,-0.026197,-0.878747,0.9022907109679229
260,2,44.941373,-93.167053,2025-02-28T01:11:35Z,0.190732,Snelling Avenue South L,0.032974,-1.127653,1.1441447762014212
261,3,44.941307,-93.167074,2025-02-28T01:11:36Z,0.139796,Snelling Avenue South L,0.038709,-0.494456,0.5152941337071479
262,4,44.941236,-93.167072,2025-02-28T01:11:37Z,0.071625,Snelling Avenue South L,0.116283,-0.177813,0.22420825070233255
263,5,44.941166,-93.167075,2025-02-28T01:11:38Z,0.139275,Snelling Avenue South L,0.042432,0.263712,0.3012341600698699
264,6,44.941086,-93.167072,2025-02-28T01:11:40Z,-0.614984,Snelling Avenue South L,-0.191503,0.53532,0.8375238633406215
265,7,44.941008,-93.167077,2025-02-28T01:11:41Z,-0.6844,Snelling Avenue South L,-0.189017,0.503971,0.8706994631501732
266,8,44.940938,-93.167075,2025-02-28T01:11:42Z,-0.566137,Snelling Avenue South L,-0.128222,0.455102,0.7376108828216948
267,9,44.940867,-93.16707,2025-02-28T01:11:43Z,-0.599081,Snelling Avenue South L,-0.246764,0.426114,0.7754764066385257
268,10,44.940795,-93.167069,2025-02-28T01:11:44Z,-0.578329,Snelling Avenue South L,-0.120783,0.456367,0.7465412272734842
269,11,44.940728,-93.167084,2025-02-28T01:11:45Z,-0.606412,Snelling Avenue South L,-0.161471,0.396348,0.7422264712936342
270,12,44.940671,-93.167073,2025-02-28T01:11:46Z,-0.781735,Snelling Avenue South L,-0.266394,0.483042,0.9567679693765881
271,13,44.940603,-93.167062,2025-02-28T01:11:47Z,-0.738469,Snelling Avenue South L,-0.219405,0.426039,0.880331896222669
272,14,44.940567,-93.167078,2025-02-28T01:11:48Z,-0.582103,Snelling Avenue South L,-0.226532,0.444393,0.7665805815972644
273,15,44.940501,-93.167084,2025-02-28T01:11:49Z,-0.578351,Snelling Avenue South L,-0.168691,0.341006,0.6922655738356487
274,16,44.940473,-93.167074,2025-02-28T01:11:50Z,-0.585467,Snelling Avenue South L,-0.187264,0.274445,0.6731712054225136
275,17,44.940436,-93.167059,2025-02-28T01:11:51Z,-0.572884,Snelling Avenue South L,-0.156739,0.296833,0.6639826966615922
276,18,44.940402,-93.167076,2025-02-28T01:11:52Z,-0.504841,Snelling Avenue South L,-0.176752,0.29359,0.6101645621346753
277,19,44.940401,-93.167071000000007,2025-02-28T01:11:53Z,-0.369303,Snelling Avenue South L,-0.123975,0.249119,0.4624011057458665
278,20,44.94038,-93.167066,2025-02-28T01:11:54Z,-0.106465,Snelling Avenue South L,-0.047884,0.144362,0.18565575866371611
279,21,44.940368,-93.167058,2025-02-28T01:11:55Z,0.083862,Snelling Avenue South L,0.006304,0.09314,0.12548958147989817
280,22,44.94036,-93.167056,2025-02-28T01:11:56Z,0.169096,Snelling Avenue South L,0.02406,0.045764,0.17682387992576115
281,23,44.940349,-93.167057,2025-02-28T01:11:57Z,0.103895,Snelling Avenue South L,0.009673,0.066699,0.12384060139954102
282,24,44.940335,-93.167057,2025-02-28T01:11:58Z,0.106659,Snelling Avenue South L,0.010554,0.044463,0.11603657856900125
283,25,44.94032,-93.167052,2025-02-28T01:11:58Z,0.088111,Snelling Avenue South L,0.00553,0.049397,0.10116418748747008
284,26,44.940312,-93.167052,2025-02-28T01:11:59Z,0.004252,Snelling Avenue South L,-0.0201,0.069151,0.0721384107462869
285,27,44.940305,-93.167052,2025-02-28T01:12:00Z,0.090321,Snelling Avenue South L,0.005799,0.046602,0.1018000876522216
286,28,44.940299,-93.167051,2025-02-28T01:12:01Z,0.047692,Snelling Avenue South L,-0.005552,0.048434,0.06819973551268362
287,29,44.940299,-93.167051,2025-02-28T01:12:02Z,0.116497,Snelling Avenue South L,0.011474,0.021172,0.11895989773448867
288,30,44.9403,-93.16705,2025-02-28T01:12:03Z,0.241601,Snelling Avenue South L,0.049788,-0.022299,0.24768353507247914
289,31,44.940299,-93.16705,2025-02-28T01:12:04Z,0.202306,Snelling Avenue South L,0.036673,-0.021688,0.20674379291528924
290,32,44.940299,-93.16705,2025-02-28T01:12:05Z,0.167304,Snelling Avenue South L,0.025832,-0.018823,0.17032975655768431
291,33,44.940299,-93.16705,2025-02-28T01:12:06Z,0.161598,Snelling Avenue South L,0.02042,-0.015178,0.16358869669998596
292,34,44.940299,-93.16705,2025-02-28T01:12:07Z,0.153276,Snelling Avenue South L,0.021828,-0.019122,0.15599886103430372
293,35,44.940299,-93.16705,2025-02-28T01:12:08Z,0.140507,Snelling Avenue South L,0.018018,-0.019086,0.1429375414962773
294,36,44.940299,-93.16705,2025-02-28T01:12:09Z,0.132531,Snelling Avenue South L,0.013332,-0.018916,0.13453632684520567
295,37,44.940299,-93.16705,2025-02-28T01:12:10Z,0.120194,Snelling Avenue South L,0.01123,-0.016657,0.12186125793294603
296,38,44.940299,-93.16705,2025-02-28T01:12:11Z,0.121787,Snelling Avenue South L,0.012665,-0.016344,0.12352976131281078
297,39,44.940299,-93.16705,2025-02-28T01:12:12Z,0.355506,Snelling Avenue South L,0.07887,-0.094513,0.37621496528580567
298,40,44.940268,-93.167042,2025-02-28T01:12:13Z,0.918496,Snelling Avenue South L,0.22596,-0.276093,0.9853528141051813
299,41,44.940266,-93.16704,2025-02-28T01:12:14Z,1.572463,Snelling Avenue South L,0.424347,-0.445155,1.6884529122255674
300,42,44.940248,-93.167038,2025-02-28T01:12:15Z,1.334936,Snelling Avenue South L,0.336194,-0.405189,1.435011726590762
301,43,44.940199,-93.167039,2025-02-28T01:12:16Z,1.263486,Snelling Avenue South L,0.361836,-0.30314,1.3487831637042331
302,44,44.940141,-93.167036,2025-02-28T01:12:17Z,0.874822,Snelling Avenue South L,0.191435,-0.225231,0.923412093417668
303,45,44.940079,-93.16704,2025-02-28T01:12:18Z,0.77766,Snelling Avenue South L,0.163629,-0.184788,0.8158897782084293
304,46,44.940017,-93.167043,2025-02-28T01:12:19Z,0.652895,Snelling Avenue South L,0.150986,-0.207203,0.7014283544525414
305,47,44.939939,-93.167036,2025-02-28T01:12:20Z,0.410929,Snelling Avenue South L,0.132468,-0.137471,0.45311001964865
306,48,44.939853,-93.167047,2025-02-28T01:12:21Z,-0.022619,Snelling Avenue South L,0.045378,-0.001677,0.050730605890330155
307,49,44.939755,-93.167049,2025-02-28T01:12:22Z,0.048811,Snelling Avenue South L,-0.019742,-0.03706,0.06438714068041848
308,50,44.939663,-93.167048,2025-02-28T01:12:23Z,-0.109725,Snelling Avenue South L,0.076882,0.00531,0.13408435273737201
309,51,44.93956,-93.167046,2025-02-28T01:12:24Z,-0.199793,Snelling Avenue South L,-0.124654,0.038664,0.23864359924582096
310,52,44.939451,-93.167048,2025-02-28T01:12:25Z,-0.443241,Snelling Avenue South L,-0.127234,0.073446,0.466953305752299
311,53,44.939344,-93.167049,2025-02-28T01:12:26Z,-0.535518,Snelling Avenue South L,-0.157254,0.1863,0.5884012566607927
312,54,44.939239,-93.167047,2025-02-28T01:12:27Z,-0.480608,Snelling Avenue South L,-0.133897,0.182519,0.5312491333018813
313,55,44.939136,-93.167047,2025-02-28T01:12:28Z,-0.376483,Snelling Avenue South L,-0.168223,0.151807,0.439413008759413
314,56,44.939033,-93.167045,2025-02-28T01:12:29Z,-0.449844,Snelling Avenue South L,-0.097894,0.110062,0.47334607151216546
315,57,44.938928,-93.167052,2025-02-28T01:12:30Z,-0.037399,Snelling Avenue South L,-0.06855,0.031025,0.08402581940094365
316,58,44.938823,-93.167052,2025-02-28T01:12:31Z,0.092799,Snelling Avenue South L,-0.028377,0.020099,0.0991003447572207
317,59,44.938712,-93.16705,2025-02-28T01:12:32Z,0.129692,Snelling Avenue South L,0.03108,-0.06367,0.14778311867057076
318,60,44.938595,-93.167056,2025-02-28T01:12:33Z,0.008067,Snelling Avenue South L,-9.22e-4,-0.101042,0.10136770855158954
319,61,44.938473,-93.167059,2025-02-28T01:12:34Z,-0.054501,Snelling Avenue South L,0.002759,0.01596,0.05685677340475803
320,62,44.93835,-93.167056,2025-02-28T01:12:35Z,-0.097934,Snelling Avenue South L,-0.091455,0.091315,0.16215275084314787
321,63,44.938227,-93.167047,2025-02-28T01:12:36Z,-0.186513,Snelling Avenue South L,-0.056308,0.082616,0.2116201632382888
322,64,44.938109,-93.167054,2025-02-28T01:12:37Z,-0.143574,Snelling Avenue South L,-0.08988,0.102794,0.1981376145813813
323,65,44.937985,-93.167055,2025-02-28T01:12:38Z,-0.072579,Snelling Avenue South L,-0.133309,0.097964,0.18065421671801632
324,66,44.93786,-93.167057,2025-02-28T01:12:39Z,-0.018779,Snelling Avenue South L,-0.256803,-0.054562,0.2632060855945394
325,67,44.937732,-93.167059,2025-02-28T01:12:40Z,-0.293641,Snelling Avenue South L,-0.156685,0.1659,0.371884439182389
326,68,44.937604,-93.167055,2025-02-28T01:12:41Z,-0.293565,Snelling Avenue South L,-0.063797,0.086017,0.31248902496407777
327,69,44.937476,-93.167065,2025-02-28T01:12:42Z,-0.26575,Snelling Avenue South L,-0.146951,0.13996,0.3343747306555924
328,70,44.937355,-93.167065,2025-02-28T01:12:43Z,-0.195325,Snelling Avenue South L,-0.097942,0.074602,0.23088947440929394
329,71,44.937233,-93.167067,2025-02-28T01:12:44Z,-0.157608,Snelling Avenue South L,-0.066771,0.010134,0.17146820714348185
330,72,44.937106,-93.16707,2025-02-28T01:12:45Z,-0.141832,Snelling Avenue South L,-0.119348,0.010535,0.18566434109165927
331,73,44.936977,-93.167072,2025-02-28T01:12:46Z,-0.082869,Snelling Avenue South L,-9.67e-4,0.021588,0.085640224158978
332,74,44.93685,-93.167074,2025-02-28T01:12:47Z,-0.091285,Snelling Avenue South L,-0.025639,-0.054743,0.10948564104484206
333,75,44.936725,-93.167076,2025-02-28T01:12:48Z,-0.230221,Snelling Avenue South L,-0.054776,0.057905,0.24362903776438474
334,76,44.936597,-93.167074,2025-02-28T01:12:49Z,-0.244546,Snelling Avenue South L,-0.106239,0.05418,0.27207525362847684
335,77,44.936476999999996,-93.167075,2025-02-28T01:12:50Z,-0.022748,Snelling Avenue South L,-0.034194,0.068832,0.08015326171778664
336,78,44.936356,-93.167069,2025-02-28T01:12:51Z,0.265891,Snelling Avenue South L,0.02516,-0.047751,0.27131385420210297
337,79,44.936227,-93.167073,2025-02-28T01:12:52Z,0.274115,Snelling Avenue South L,-0.008124,-0.04018,0.2771632461222086
338,80,44.936093,-93.167075,2025-02-28T01:12:53Z,0.155823,Snelling Avenue South L,0.09813,0.015096,0.18476523873553702
339,81,44.935958,-93.16708,2025-02-28T01:12:54Z,4.99e-4,Snelling Avenue South L,-0.029239,0.013469,0.032195994828549714
340,82,44.935823,-93.167079,2025-02-28T01:12:55Z,-0.039459,Snelling Avenue South L,-0.04876,-0.002242,0.06276604850554159
341,83,44.935693,-93.167077,2025-02-28T01:12:56Z,-0.02316,Snelling Avenue South L,-0.065427,-0.036154,0.07825720187305447
342,84,44.935561,-93.167076,2025-02-28T01:12:57Z,-0.219833,Snelling Avenue South L,-0.125907,0.086508,0.26769900000186775
343,85,44.935427,-93.167077,2025-02-28T01:12:58Z,-0.332844,Snelling Avenue South L,-0.074285,0.15552,0.37481976997084876
344,86,44.935296,-93.167078,2025-02-28T01:12:59Z,-0.293375,Snelling Avenue South L,-0.055897,0.110282,0.3183637616909311
345,87,44.935172,-93.167068,2025-02-28T01:13:00Z,-0.514461,Snelling Avenue South L,-0.195453,0.144497,0.5689915454020383
346,88,44.935054,-93.167074,2025-02-28T01:13:01Z,-0.955844,Snelling Avenue South L,-0.317141,0.208234,1.0283859027490605
347,89,44.934936,-93.167086,2025-02-28T01:13:02Z,-0.975763,Snelling Avenue South L,-0.327049,0.231035,1.0547282359902004
348,90,44.934832,-93.167075,2025-02-28T01:13:03Z,-0.757427,Snelling Avenue South L,-0.208923,-0.078915,0.7896657884719332
349,91,44.934747,-93.16707,2025-02-28T01:13:04Z,-0.65916,Snelling Avenue South L,-0.206945,-0.521394,0.8655459790565722
350,92,44.934666,-93.167059,2025-02-28T01:13:05Z,-0.784658,Snelling Avenue South L,-0.305872,0.165902,0.8583526844788218
351,93,44.934577,-93.16704,2025-02-28T01:13:06Z,-0.787685,Snelling Avenue South L,-0.1993,0.76882,1.1185939127426896
352,94,44.934504,-93.167063,2025-02-28T01:13:07Z,-0.159961,Snelling Avenue South L,-0.034269,0.460776,0.4889544028414102
353,1,44.934531,-93.16693,2025-02-28T01:14:58Z,0.934345,Snelling Avenue North R,0.244138,-0.422711,1.0541767079527036
354,2,44.934559,-93.166942,2025-02-28T01:14:59Z,0.693361,Snelling Avenue North R,0.234956,-0.694625,1.0091866471976332
355,3,44.934615,-93.166953,2025-02-28T01:15:00Z,0.748363,Snelling Avenue North R,0.173403,-0.545544,0.942196389355213
356,4,44.934698,-93.166948,2025-02-28T01:15:01Z,0.330622,Snelling Avenue North R,0.058346,-0.44135,0.5545313202155493
357,5,44.934791,-93.166943,2025-02-28T01:15:02Z,-0.120585,Snelling Avenue North R,0.003583,-0.253408,0.2806585017026921
358,6,44.934897,-93.166938,2025-02-28T01:15:04Z,-0.029437,Snelling Avenue North R,-0.070549,-0.211592,0.2249774940610727
359,7,44.934999,-93.166925,2025-02-28T01:15:05Z,-0.198451,Snelling Avenue North R,0.037114,-0.25639,0.32633737220398157
360,8,44.935116,-93.166939,2025-02-28T01:15:06Z,-0.143623,Snelling Avenue North R,-0.18133,-0.166161,0.28481153935541303
361,9,44.935236,-93.16694,2025-02-28T01:15:07Z,-0.301655,Snelling Avenue North R,0.10966,-0.240724,0.4012095447531128
362,10,44.93536,-93.166941,2025-02-28T01:15:08Z,-0.455087,Snelling Avenue North R,-0.159969,-0.127036,0.49883103735232837
363,11,44.935486,-93.166942,2025-02-28T01:15:09Z,-0.427789,Snelling Avenue North R,-0.177423,-0.133413,0.4819557842987259
364,12,44.935617,-93.166943,2025-02-28T01:15:10Z,-0.275188,Snelling Avenue North R,-0.124014,-0.099186,0.3177196407778405
365,13,44.935745,-93.166944,2025-02-28T01:15:11Z,-0.588541,Snelling Avenue North R,0.032611,0.16567,0.612283051294089
366,14,44.93588,-93.166948,2025-02-28T01:15:12Z,-0.57805,Snelling Avenue North R,-0.371366,-0.009039,0.6871216864406187
367,15,44.936019,-93.166948,2025-02-28T01:15:13Z,-0.619483,Snelling Avenue North R,-0.102222,0.045928,0.6295378509327298
368,16,44.936149,-93.166947,2025-02-28T01:15:14Z,-0.560311,Snelling Avenue North R,-0.112897,0.050254,0.5737766236489598
369,17,44.936279999999996,-93.16695,2025-02-28T01:15:15Z,-0.467959,Snelling Avenue North R,-0.243747,0.084528,0.5343624317576976
370,18,44.93641,-93.166952,2025-02-28T01:15:16Z,-0.493372,Snelling Avenue North R,-0.12885,0.24617,0.5662313323933955
371,19,44.936539,-93.166951,2025-02-28T01:15:17Z,-0.467746,Snelling Avenue North R,-0.226044,0.041902,0.5211890137522087
372,20,44.936661,-93.166951,2025-02-28T01:15:18Z,-0.419115,Snelling Avenue North R,-0.098627,-0.009802,0.4306747584407519
373,21,44.936786,-93.166948,2025-02-28T01:15:19Z,-0.341065,Snelling Avenue North R,-0.039838,0.08501,0.3537500538077698
374,22,44.936906,-93.166951,2025-02-28T01:15:20Z,-0.226177,Snelling Avenue North R,-0.214312,0.059387,0.3171947106147894
375,23,44.937027,-93.166953,2025-02-28T01:15:21Z,-0.157687,Snelling Avenue North R,-0.131249,0.050004,0.21116791893183018
376,24,44.937153,-93.166962,2025-02-28T01:15:22Z,-0.192071,Snelling Avenue North R,0.066908,-0.082718,0.21956825141399655
377,25,44.937255,-93.166946,2025-02-28T01:15:23Z,-0.206951,Snelling Avenue North R,-0.126619,-0.028571,0.24428956097836027
378,26,44.937385,-93.166944,2025-02-28T01:15:24Z,-0.129318,Snelling Avenue North R,-0.005984,-0.044364,0.1368470601657193
379,27,44.937501,-93.166947,2025-02-28T01:15:25Z,-0.202784,Snelling Avenue North R,-0.077905,0.073756,0.2294133544870481
380,28,44.937621,-93.166948,2025-02-28T01:15:26Z,-0.417725,Snelling Avenue North R,-0.227694,0.056769,0.47912571692824
381,29,44.937743,-93.166954,2025-02-28T01:15:27Z,-0.372414,Snelling Avenue North R,-0.140836,-0.003235,0.3981675922485405
382,30,44.937861,-93.166944,2025-02-28T01:15:28Z,-0.201249,Snelling Avenue North R,-0.158248,0.172772,0.3088587921510411
383,31,44.93799,-93.166938,2025-02-28T01:15:29Z,-0.179504,Snelling Avenue North R,-0.272449,0.021177,0.3269535271961445
384,32,44.938101,-93.166932,2025-02-28T01:15:30Z,-0.029689,Snelling Avenue North R,-0.081219,0.019549,0.08865735210911727
385,33,44.938203,-93.166938,2025-02-28T01:15:31Z,-0.077197,Snelling Avenue North R,-0.017124,0.030744,0.08483985927027461
386,34,44.938306,-93.166944,2025-02-28T01:15:32Z,-0.076796,Snelling Avenue North R,-0.068979,0.020087,0.10516280533534658
387,35,44.938413,-93.166944,2025-02-28T01:15:33Z,-0.439497,Snelling Avenue North R,-0.125804,0.049244,0.4597925955917516
388,36,44.938516,-93.166945,2025-02-28T01:15:34Z,-1.429793,Snelling Avenue North R,-0.444005,0.422276,1.5555595401816031
389,37,44.938613,-93.166951,2025-02-28T01:15:35Z,-0.480695,Snelling Avenue North R,-0.139428,0.068963,0.5052363264631711
390,38,44.938691,-93.166952,2025-02-28T01:15:36Z,0.223931,Snelling Avenue North R,0.014561,0.009554,0.22460720023632366
391,39,44.938769,-93.166949,2025-02-28T01:15:37Z,0.884957,Snelling Avenue North R,0.23225,-0.266777,0.9530261917061881
392,40,44.938853,-93.166953,2025-02-28T01:15:38Z,0.830219,Snelling Avenue North R,0.367377,-0.293485,0.9541293902375086
393,41,44.938945,-93.166953,2025-02-28T01:15:38Z,0.632677,Snelling Avenue North R,0.027382,-0.101778,0.6413959163706923
394,42,44.939044,-93.166956,2025-02-28T01:15:39Z,0.367804,Snelling Avenue North R,-0.033378,-0.001944,0.3693205280457614
395,43,44.939148,-93.166955,2025-02-28T01:15:40Z,-0.070418,Snelling Avenue North R,-0.026758,0.070389,0.10309848014883634
396,44,44.939248,-93.166951,2025-02-28T01:15:41Z,-0.091406,Snelling Avenue North R,-0.01913,0.05397,0.10785997698868659
397,45,44.939346,-93.166949,2025-02-28T01:15:42Z,-0.234921,Snelling Avenue North R,-0.117562,0.029961,0.26439811195619384
398,46,44.939441,-93.166949,2025-02-28T01:15:43Z,-0.464956,Snelling Avenue North R,-0.112208,0.126043,0.49463274765122456
399,47,44.93953,-93.166946,2025-02-28T01:15:44Z,-0.519644,Snelling Avenue North R,-0.289226,0.078728,0.5998997114485054
400,48,44.939614,-93.166947,2025-02-28T01:15:45Z,-0.730593,Snelling Avenue North R,-0.129516,0.245529,0.7815529513385514
401,49,44.939688,-93.166948,2025-02-28T01:15:46Z,-0.742553,Snelling Avenue North R,-0.267486,0.266108,0.8329148730026377
402,50,44.939755,-93.166947,2025-02-28T01:15:47Z,-0.690901,Snelling Avenue North R,-0.244088,0.244978,0.7726172170156448
403,51,44.93981,-93.166947,2025-02-28T01:15:48Z,-0.624609,Snelling Avenue North R,-0.17304,0.207986,0.6806889309199908
404,52,44.939858,-93.166947,2025-02-28T01:15:49Z,-0.552038,Snelling Avenue North R,-0.166015,0.177949,0.6033015666066184
405,53,44.939913,-93.166945,2025-02-28T01:15:50Z,-0.876536,Snelling Avenue North R,-0.259987,0.275453,0.9548732662893018
406,54,44.93993,-93.166946,2025-02-28T01:15:51Z,-0.626839,Snelling Avenue North R,-0.174321,0.212749,0.6845269022931093
407,55,44.939942,-93.166946,2025-02-28T01:15:52Z,-0.141571,Snelling Avenue North R,-0.040817,0.057742,0.15824826727013475
408,56,44.939945,-93.166946,2025-02-28T01:15:53Z,0.289646,Snelling Avenue North R,0.095177,-0.080553,0.31534465661241196
409,57,44.939945,-93.166947,2025-02-28T01:15:54Z,0.530633,Snelling Avenue North R,0.148224,-0.151544,0.5714081893016585
410,58,44.939943,-93.166948,2025-02-28T01:15:55Z,0.517252,Snelling Avenue North R,0.151036,-0.152864,0.5601150839747132
411,59,44.939943,-93.166948,2025-02-28T01:15:56Z,0.527011,Snelling Avenue North R,0.154124,-0.150882,0.5694384772923234
412,60,44.939942,-93.166949,2025-02-28T01:15:57Z,0.513399,Snelling Avenue North R,0.146993,-0.146328,0.5537123430392356
413,61,44.939941,-93.16695,2025-02-28T01:15:58Z,0.4945,Snelling Avenue North R,0.139302,-0.137451,0.5318158277120003
414,62,44.939942,-93.166949,2025-02-28T01:15:59Z,0.468705,Snelling Avenue North R,0.130437,-0.129413,0.5034341193870355
415,63,44.939943,-93.166949,2025-02-28T01:16:00Z,0.45062,Snelling Avenue North R,0.125967,-0.126159,0.48460516172447027
416,64,44.939944,-93.166948,2025-02-28T01:16:01Z,0.427779,Snelling Avenue North R,0.114831,-0.114355,0.4574473712100661
417,65,44.939944,-93.166949,2025-02-28T01:16:02Z,0.401535,Snelling Avenue North R,0.106862,-0.107713,0.4292457729995719
418,66,44.939945,-93.166949,2025-02-28T01:16:03Z,0.355752,Snelling Avenue North R,0.090905,-0.096291,0.3795986844155285
419,67,44.939945,-93.166949,2025-02-28T01:16:04Z,0.313655,Snelling Avenue North R,0.075452,-0.082215,0.3329140573090899
420,68,44.939945,-93.166949,2025-02-28T01:16:05Z,0.286195,Snelling Avenue North R,0.067657,-0.075168,0.30353793156375036
421,69,44.939945,-93.166949,2025-02-28T01:16:06Z,0.273156,Snelling Avenue North R,0.063196,-0.073334,0.2898030543455331
